"index","id","price","host_response_rate","neighbourhood_cleansed","review_scores_rating","cancellation_policy","property_type","bedrooms"
"674","11922134","165","0.85","North End","83","strict","Apartment","1"
"675","2043541","195","0.81","North End","87","strict","Apartment","2"
"676","2043529","195","0.81","North End","84","strict","Apartment","2"
"677","9750460","300","1","North End","93","flexible","Apartment","2"
"678","2043261","135","0.81","North End","75","strict","Apartment","1"
"679","815639","125","1","North End","92","strict","Apartment","1"
"680","6089865","125","1","North End","96","strict","Apartment","1"
"681","2633478","212","1","North End","90","strict","Boat","2"
"683","9841140","425","1","North End","97","strict","Condominium","2"
"684","13298108","180","1","North End","93","flexible","Condominium","1"
"685","4924910","165","0.85","North End","87","strict","Apartment","1"
"686","13642397","120","0.9","North End","100","flexible","Apartment","1"
"688","4580825","129","1","North End","89","strict","Apartment","2"
"690","9610609","160","0.8","North End","80","moderate","Apartment","2"
"691","3006311","145","1","North End","94","strict","Apartment","1"
"692","13414367","131","1","North End","92","moderate","Apartment","1"
"693","8036024","150","1","North End","97","strict","Condominium","1"
"694","24240","250","1","North End","95","strict","Boat","2"
"695","12425501","200","0.99","North End","87","strict","Apartment","3"
"696","6939759","200","1","North End","100","flexible","Apartment","2"
"697","3129309","125","1","North End","92","strict","Apartment","1"
"698","4350995","250",NULL,"North End","97","flexible","Loft","1"
"699","6971836","250",NULL,"North End","95","strict","Apartment","1"
"700","1220971","109","1","North End","89","strict","Apartment","1"
"701","3664031","180","1","North End","93","moderate","Apartment","2"
"703","4089940","249","1","North End","92","strict","Apartment","1"
"704","1615033","135","1","North End","87","strict","Apartment","1"
"705","11624428","300","1","North End","100","moderate","Apartment","1"
"706","9331460","103",NULL,"North End","100","moderate","Apartment","1"
"707","9117009","120","1","North End","91","strict","Apartment","1"
"708","14572511","250","1","North End","100","strict","Apartment","1"
"709","220676","69","1","North End","98","strict","House","1"
"710","891661","125","1","North End","91","flexible","Apartment","1"
"712","5511911","240",NULL,"North End","100","moderate","Loft","1"
"713","7036112","180","1","North End","97","strict","Apartment","1"
"715","14429876","60","0.93","North End","93","flexible","Apartment","1"
"716","7018497","200",NULL,"North End","90","flexible","Apartment","2"
"718","6134145","380","1","North End","95","moderate","Apartment","2"
"719","8556025","220","1","North End","96","strict","Apartment","2"
"720","5755910","180","0.7","North End","96","strict","Apartment","2"
"721","9425902","140","1","North End","100","strict","Apartment","1"
"723","1758953","200","1","North End","94","strict","Apartment","1"
"724","1094599","239","1","North End","96","strict","House","2"
"726","7181950","199","1","North End","98","strict","Apartment","1"
"727","6197950","600",NULL,"North End","98","moderate","Apartment","2"
"728","971393","175","1","North End","95","moderate","Apartment","1"
"729","9344096","175",NULL,"North End","93","flexible","Apartment","3"
"731","12784064","225","0.97","North End","95","strict","Condominium","2"
"732","8458210","325","1","North End","99","strict","Apartment","2"
"733","2183058","175","1","North End","98","strict","Apartment","1"
"734","4279959","179","1","North End","90","flexible","Apartment","1"
"735","2657905","99","1","North End","88","strict","Apartment","1"
"736","4558443","165","1","North End","94","moderate","Apartment","0"
"737","4034018","290","1","North End","97","moderate","Apartment","1"
"739","2658094","179","1","North End","86","strict","Apartment","2"
"740","11229070","95","1","North End","97","moderate","Apartment","1"
"741","10997047","152","1","North End","91","moderate","Apartment","1"
"742","3967611","200",NULL,"North End","90","strict","Apartment","1"
"743","7080514","130",NULL,"North End","100","flexible","Apartment","1"
"744","12585455","175","1","North End","96","strict","Townhouse","1"
"745","4573388","139","1","North End","89","strict","Apartment","2"
"746","9259184","255","1","North End","96","strict","Apartment","2"
"749","4573238","119","1","North End","87","strict","Apartment","2"
"750","9706199","135","1","North End","93","moderate","Apartment","1"
"751","12683680","200","0.4","North End","100","flexible","Apartment","2"
"752","8227206","275","1","North End","93","strict","Apartment","1"
"753","4573458","139","1","North End","87","strict","Apartment","2"
"754","369940","199","1","North End","96","strict","Apartment","2"
"755","1426754","99","1","North End","91","strict","Apartment","1"
"756","3032367","135","1","North End","98","strict","Apartment","1"
"757","6801288","72","1","North End","92","moderate","Apartment","1"
"759","10175033","200","1","North End","99","flexible","Apartment","2"
"760","12599820","175","1","North End","100","moderate","Condominium","1"
"761","5768195","175",NULL,"North End","100","flexible","Apartment","1"
"762","13140867","200","1","North End","100","flexible","Apartment","1"
"763","11223924","195","1","North End","97","strict","Apartment","1"
"764","2376518","235","1","North End","97","strict","Apartment","1"
"765","14483758","195","1","North End","90","strict","Apartment","1"
"766","13074722","150","1","North End","100","moderate","Loft","1"
"767","4653267","235",NULL,"North End","100","strict","Apartment","1"
"768","7454907","185",NULL,"North End","100","flexible","Apartment","2"
"769","13258244","35","1","Roxbury","100","flexible","Apartment","1"
"770","7273513","139",NULL,"Roxbury","100","moderate","Condominium","1"
"771","12494334","145","1","Roxbury","70","strict","Apartment","1"
"772","8014642","79",NULL,"Roxbury","70","strict","House","1"
"773","13653233","209","0.71","Roxbury","90","strict","Apartment","3"
"774","8238404","99","1","Roxbury","91","strict","House","1"
"775","7293671","90","1","Roxbury","100","strict","House","1"
"776","2473997","79","0.95","Roxbury","93","strict","House","1"
"777","14300751","22","1","Roxbury","93","strict","House","1"
"778","14300921","41","1","Roxbury","93","strict","Apartment","1"
"780","5506","145","1","Roxbury","91","strict","House","1"
"781","2636365","132","1","Roxbury","89","strict","Apartment","1"
"782","1884045","65","1","Roxbury","87","moderate","Bed & Breakfast","1"
"783","5717690","167","0.98","Roxbury","85","strict","Apartment","1"
"784","10190260","75","1","Roxbury","100","strict","Condominium","1"
"785","6765855","80",NULL,"Roxbury","97","moderate","Apartment","1"
"786","1342370","265","0.98","Roxbury","84","strict","Apartment","2"
"787","349347","150","0.98","Roxbury","85","strict","Apartment","1"
"788","8469464","59","0.67","Roxbury","83","moderate","House","1"
"789","801722","165","1","Roxbury","94","strict","House","1"
"791","801680","195","1","Roxbury","95","strict","Apartment","1"
"792","1175376","275","0.98","Roxbury","89","strict","Apartment","2"
"794","14756269","225","1","Roxbury","60","moderate","Apartment","2"
"795","12351909","109","1","Roxbury","97","moderate","Apartment","0"
"796","1374466","85","0.92","Roxbury","97","strict","Apartment","1"
"797","1374434","75","0.92","Roxbury","93","strict","Apartment","1"
"799","12368082","65","1","Roxbury","100","flexible","House","1"
"800","276450","167","0.98","Roxbury","82","strict","Apartment","1"
"801","3602379","159","1","Roxbury","92","moderate","Apartment","1"
"803","8402408","95","1","Roxbury","96","flexible","Apartment","1"
"804","6780313","65","1","Roxbury","83","moderate","Apartment","1"
"805","8238311","99","1","Roxbury","88","strict","House","1"
"807","4568116","135","1","Roxbury","96","moderate","Apartment","1"
"808","11300899","100","1","Roxbury","97","strict","Condominium","1"
"809","6780300","65","1","Roxbury","84","moderate","Apartment","1"
"811","14813006","536","1","Roxbury","100","flexible","Apartment","3"
"812","8172380","99","1","Roxbury","88","strict","House","1"
"813","13054720","135","1","Roxbury","98","strict","Apartment","1"
"814","11907764","89","1","Roxbury","82","moderate","House","1"
"815","8319253","100","0.9","Roxbury","80","flexible","Apartment","1"
"816","60029","75","0.92","Roxbury","95","strict","Apartment","1"
"817","1403408","90","0.92","Roxbury","100","strict","Apartment","1"
"818","9614024","94","1","Roxbury","70","strict","Apartment","0"
"819","14414473","125","1","Roxbury","100","moderate","Apartment","1"
"820","12627225","60","0.96","Roxbury","58","strict","Bed & Breakfast","1"
"821","8153848","99","1","Roxbury","86","strict","House","1"
"822","4205641","100","1","Roxbury","85","moderate","Apartment","0"
"823","9415712","92","1","Roxbury","80","moderate","Apartment","1"
"824","9694218","100","1","Roxbury","97","moderate","Apartment","1"
"825","12857811","60","0.96","Roxbury","62","flexible","House","1"
"826","6080461","170","1","Roxbury","97","strict","Apartment","0"
"827","13298137","33","0.93","Roxbury","100","strict","Apartment","1"
"829","13379155","52","1","Roxbury","80","flexible","Apartment","1"
"830","10249798","78","1","Roxbury","100","strict","House","1"
"831","7825327","350","1","Roxbury","78","strict","Apartment","3"
"832","12756776","236","1","Roxbury","88","strict","Apartment","3"
"833","1550047","330","0.98","Roxbury","85","strict","Apartment","3"
"834","5269216","300","0.98","Roxbury","88","strict","Apartment","3"
"835","9166393","60",NULL,"Roxbury","100","strict","House","1"
"836","11656698","150","0.8","Roxbury","94","moderate","House","2"
"837","9362821","83","1","Roxbury","87","flexible","Townhouse","1"
"838","1850260","65","1","Roxbury","86","moderate","Bed & Breakfast","1"
"839","6645010","55",NULL,"Roxbury","89","strict","Apartment","1"
"840","13214949","120","1","Roxbury","94","moderate","House","2"
"842","2892825","450","1","Roxbury","84","strict","House","3"
"843","8371203","90","0.9","Roxbury","100","flexible","Apartment","1"
"844","5317935","350","0.5","Roxbury","100","flexible","House","3"
"846","6939454","179","1","Roxbury","83","moderate","Apartment","2"
"847","7724412","130",NULL,"Roxbury","100","flexible","Apartment","1"
"848","176006","60","0.9","Roxbury","93","strict","House","1"
"849","7281884","110","0.9","Roxbury","95","moderate","House","0"
"850","13796564","75","0.9","Roxbury","80","flexible","House","1"
"851","3727560","120","1","Roxbury","87","strict","House","1"
"852","10247000","60","1","Roxbury","83","moderate","Apartment","1"
"853","13753007","55","1","Roxbury","73","flexible","Apartment","1"
"855","6695","195","1","Roxbury","95","strict","Apartment","1"
"856","10787333","114","1","Roxbury","100","flexible","Apartment","1"
"858","5970118","150","0.9","Roxbury","93","flexible","House","1"
"860","4593974","39","0.93","Roxbury","95","strict","Apartment","1"
"861","3343428","95","1","Roxbury","100","moderate","Apartment","1"
"862","6576530","450","1","Roxbury","80","strict","House","3"
"864","3888360","269","1","Roxbury","90","moderate","Apartment","3"
"865","4560053","250","1","Roxbury","90","strict","Apartment","3"
"866","14426987","120","1","Roxbury","100","flexible","Apartment","1"
"867","13653016","229","0.71","Roxbury","80","strict","Apartment","2"
"868","5526514","175","1","Roxbury","92","strict","Apartment","0"
"869","1602491","70","0.95","Roxbury","83","strict","House","1"
"871","169430","150","1","Roxbury","91","strict","House","4"
"872","8420883","75","1","Roxbury","68","flexible","House","1"
"873","13652639","229","0.71","Roxbury","93","strict","Apartment","3"
"874","5940069","450","0.9","Roxbury","90","moderate","House","2"
"875","8228903","99","1","Roxbury","89","strict","House","1"
"876","8310807","99","1","Roxbury","96","strict","House","1"
"878","4460532","92","1","Roxbury","96","moderate","Apartment","1"
"880","4263736","125","1","Roxbury","98","moderate","Apartment","1"
"881","69369","85","0.92","Roxbury","95","strict","Apartment","1"
"882","13077603","35","1","Roxbury","98","flexible","Apartment","1"
"883","8735827","90","1","Roxbury","93","moderate","Townhouse","1"
"885","8703026","35","0.56","Roxbury","87","flexible","Apartment","1"
"888","658029","163","0.98","Roxbury","86","strict","Apartment","1"
"890","6709682","65","1","Roxbury","86","moderate","Apartment","1"
"892","3656168","40","0.93","Roxbury","90","strict","Apartment","1"
"893","7784616","50",NULL,"Roxbury","90","strict","Apartment","1"
"894","7618925","625","1","Roxbury","100","moderate","Apartment","4"
"895","13549924","200","1","Roxbury","100","flexible","Apartment","0"
"896","8734707","90","1","Roxbury","98","moderate","Apartment","1"
"897","5146580","65","1","Roxbury","83","moderate","Apartment","1"
"900","8495348","100","0.75","Roxbury","87","flexible","House","1"
"902","7161203","35","0.93","Roxbury","93","strict","Apartment","1"
"903","5146447","63","1","Roxbury","82","moderate","Apartment","1"
"904","5146451","63","1","Roxbury","85","flexible","Apartment","1"
"905","1197857","167","0.98","Roxbury","88","strict","Apartment","1"
"906","13797162","150","1","Roxbury","97","moderate","Apartment","1"
"907","9961767","150","1","Roxbury","100","flexible","Apartment","1"
"908","163941","225","1","Roxbury","92","strict","Apartment","2"
"911","4555637","81","1","Roxbury","96","moderate","Apartment","1"
"912","1638584","79","1","Roxbury","93","moderate","Apartment","1"
"913","9896359","195","1","South End","92","moderate","Apartment","1"
"914","5885130","295","1","South End","100","flexible","Apartment","1"
"917","2301709","250","0.98","South End","92","strict","Apartment","2"
"919","1183032","150","1","South End","93","flexible","Apartment","1"
"920","9765","229","0.89","South End","89","super_strict_30","Apartment",NULL
"921","9870","279","0.89","South End","80","super_strict_30","Apartment","1"
"922","27141","279","0.89","South End","84","super_strict_30","Apartment","1"
"923","650956","290","0.3","South End","86","strict","Apartment","2"
"925","11856912","185",NULL,"South End","93","moderate","Apartment","2"
"926","6992859","399","1","South End","92","moderate","Apartment","1"
"927","3969526","255","1","South End","94","strict","Apartment","2"
"928","1166808","75","1","South End","90","strict","Apartment","1"
"929","8439661","250","0.98","South End","84","strict","Apartment","2"
"930","5433246","100",NULL,"South End","95","moderate","Apartment","1"
"931","6793945","215","1","South End","96","strict","Apartment","1"
"932","2846739","125","1","South End","85","moderate","House","1"
"933","6575654","110","0.7","South End","96","flexible","Apartment","1"
"934","8193344","125","1","South End","96","moderate","Condominium","1"
"935","6355733","80",NULL,"South End","90","moderate","Apartment","1"
"936","9862792","373","0.86","South End","95","strict","Apartment","3"
